,Open,High,Low,Close
0,1.0689749717712402,1.069200038909912,1.0685150623321533,1.0685999393463135
1,1.0685949325561523,1.0688400268554688,1.068019986152649,1.0685850381851196
2,1.0685700178146362,1.0686049461364746,1.0676400661468506,1.0677549839019775
3,1.0677499771118164,1.068019986152649,1.0672950744628906,1.0679049491882324
4,1.0679149627685547,1.068114995956421,1.0675150156021118,1.0676450729370117
5,1.067655086517334,1.0677649974822998,1.0670700073242188,1.0673400163650513
6,1.0673550367355347,1.068424940109253,1.0673450231552124,1.0682649612426758
7,1.068269968032837,1.0684800148010254,1.0679550170898438,1.0680550336837769
8,1.0680500268936157,1.070004940032959,1.0680500268936157,1.0689250230789185
9,1.0689200162887573,1.069064974784851,1.0678200721740723,1.0679349899291992
10,1.0679450035095215,1.0686850547790527,1.067620038986206,1.0676250457763672
11,1.067615032196045,1.0683250427246094,1.067229986190796,1.0682299137115479
12,1.068234920501709,1.068234920501709,1.067234992980957,1.067234992980957
13,1.0672149658203125,1.0678050518035889,1.06712007522583,1.067674994468689
14,1.0676699876785278,1.0678749084472656,1.067234992980957,1.0673599243164062
15,1.0673500299453735,1.0674149990081787,1.0665299892425537,1.0672500133514404
16,1.0672399997711182,1.0692849159240723,1.0671700239181519,1.06871497631073
17,1.068695068359375,1.0690250396728516,1.068429946899414,1.0686249732971191
18,1.068619966506958,1.0694500207901,1.0686049461364746,1.068945050239563
19,1.0689549446105957,1.069464921951294,1.0688300132751465,1.069040060043335
20,1.069045066833496,1.069314956665039,1.0681999921798706,1.0692999362945557
21,1.0692899227142334,1.0705050230026245,1.0691750049591064,1.0695600509643555
22,1.069545030593872,1.0697150230407715,1.0681250095367432,1.0683400630950928
23,1.0683350563049316,1.0687849521636963,1.067615032196045,1.0684549808502197
24,1.0684349536895752,1.0691699981689453,1.0674049854278564,1.067620038986206
25,1.0676250457763672,1.0682250261306763,1.0672049522399902,1.0680749416351318
26,1.0680649280548096,1.068274974822998,1.0675150156021118,1.067829966545105
27,1.0678250789642334,1.067889928817749,1.0665199756622314,1.0666749477386475
28,1.0666699409484863,1.0674200057983398,1.0666049718856812,1.0668449401855469
29,1.0668349266052246,1.066884994506836,1.0658199787139893,1.0663549900054932
30,1.0663399696350098,1.0671550035476685,1.0657600164413452,1.066985011100769
31,1.0669900178909302,1.0672950744628906,1.0654000043869019,1.0655200481414795
32,1.0655300617218018,1.0661849975585938,1.065209984779358,1.0657200813293457
33,1.0657250881195068,1.0684399604797363,1.0657100677490234,1.0682250261306763
34,1.068234920501709,1.0697749853134155,1.0680049657821655,1.0688849687576294
35,1.0688750743865967,1.069005012512207,1.0676050186157227,1.067865014076233
36,1.067870020866394,1.0695250034332275,1.06746506690979,1.0693399906158447
37,1.0693349838256836,1.0706850290298462,1.0693249702453613,1.070044994354248
38,1.0700249671936035,1.070989966392517,1.069854974746704,1.0706150531768799
39,1.0706250667572021,1.0707249641418457,1.0692850351333618,1.069540023803711
40,1.069545030593872,1.0701550245285034,1.0690350532531738,1.0699950456619263
41,1.0700149536132812,1.070834994316101,1.0695750713348389,1.07014000415802
42,1.0701500177383423,1.0701749324798584,1.069314956665039,1.0697450637817383
43,1.069735050201416,1.0714349746704102,1.0697200298309326,1.0706499814987183
44,1.0706349611282349,1.071234941482544,1.0704900026321411,1.0706150531768799
45,1.0705900192260742,1.0708400011062622,1.0702650547027588,1.0703099966049194
46,1.0703049898147583,1.070694923400879,1.069885015487671,1.069885015487671
47,1.0698950290679932,1.0701249837875366,1.0695350170135498,1.069654941558838
48,1.0696499347686768,1.069854974746704,1.0684700012207031,1.0688450336456299
49,1.068850040435791,1.0693550109863281,1.0684800148010254,1.0688600540161133
50,1.0688700675964355,1.0692250728607178,1.0684499740600586,1.0691349506378174
51,1.0691399574279785,1.069580078125,1.0689200162887573,1.0691399574279785
52,1.0691299438476562,1.069195032119751,1.068160057067871,1.068429946899414
53,1.068424940109253,1.0684700012207031,1.067865014076233,1.0682449340820312
54,1.0682399272918701,1.0689899921417236,1.0677800178527832,1.0689899921417236
55,1.0689949989318848,1.0692849159240723,1.0685150623321533,1.069064974784851
56,1.0690699815750122,1.0694849491119385,1.0688250064849854,1.0689150094985962
57,1.068910002708435,1.0692999362945557,1.0682649612426758,1.0688999891281128
58,1.068904995918274,1.0694999694824219,1.068179965019226,1.0685449838638306
59,1.0685499906539917,1.0688650608062744,1.0681899785995483,1.0685449838638306
60,1.0685399770736694,1.069445013999939,1.0683850049972534,1.0691850185394287
61,1.0691900253295898,1.0694899559020996,1.0685150623321533,1.0686149597167969
62,1.068619966506958,1.0689799785614014,1.067579984664917,1.0681250095367432
63,1.0681300163269043,1.0683000087738037,1.0671449899673462,1.0676300525665283
64,1.0676699876785278,1.0700650215148926,1.067655086517334,1.069949984550476
65,1.0699650049209595,1.0708999633789062,1.0698000192642212,1.0706100463867188
66,1.0706050395965576,1.0723199844360352,1.0704150199890137,1.0719000101089478
67,1.0719050168991089,1.0722500085830688,1.0705649852752686,1.0722500085830688
68,1.0722399950027466,1.0728750228881836,1.0716900825500488,1.0717049837112427
69,1.071714997291565,1.0739799737930298,1.0715450048446655,1.0733399391174316
70,1.073330044746399,1.0739450454711914,1.0729550123214722,1.0735299587249756
71,1.0735199451446533,1.074084997177124,1.0732799768447876,1.073989987373352
72,1.0739749670028687,1.0739949941635132,1.0721299648284912,1.0723249912261963
73,1.072314977645874,1.0733799934387207,1.0719000101089478,1.0726699829101562
74,1.0726749897003174,1.0736849308013916,1.0724899768829346,1.0735599994659424
75,1.0735650062561035,1.0739949941635132,1.0729650259017944,1.073644995689392
76,1.0736299753189087,1.074739933013916,1.0735599994659424,1.0745649337768555
77,1.0745699405670166,1.0748549699783325,1.0736100673675537,1.0741300582885742
78,1.0741450786590576,1.0743650197982788,1.0736050605773926,1.0738250017166138
79,1.0738699436187744,1.074125051498413,1.072854995727539,1.0730350017547607
80,1.0730249881744385,1.0742149353027344,1.07281494140625,1.0740699768066406
81,1.0740649700164795,1.0741300582885742,1.0734200477600098,1.0741300582885742
82,1.0741400718688965,1.0743399858474731,1.0734449625015259,1.0738250017166138
83,1.0738199949264526,1.0739200115203857,1.0720350742340088,1.0722849369049072
84,1.0722949504852295,1.0727750062942505,1.0716800689697266,1.0717500448226929
85,1.0717699527740479,1.0720250606536865,1.071274995803833,1.0716750621795654
86,1.0716700553894043,1.071969985961914,1.0712800025939941,1.0715550184249878
87,1.0715949535369873,1.0719349384307861,1.071549892425537,1.0719050168991089
88,1.0718950033187866,1.0720850229263306,1.0717400312423706,1.0717999935150146
89,1.071810007095337,1.0720750093460083,1.071234941482544,1.0714950561523438
90,1.0715000629425049,1.0716650485992432,1.0709550380706787,1.0711400508880615
91,1.0711350440979004,1.0714900493621826,1.0709750652313232,1.0712249279022217
92,1.0712299346923828,1.0719000101089478,1.071079969406128,1.0719000101089478
93,1.0719150304794312,1.0727900266647339,1.0717649459838867,1.0727699995040894
94,1.072754979133606,1.0733799934387207,1.0727300643920898,1.07294499874115
95,1.072950005531311,1.072950005531311,1.072119951248169,1.072200059890747
96,1.072195053100586,1.072510004043579,1.071179986000061,1.0714099407196045
97,1.0713999271392822,1.0717350244522095,1.0708999633789062,1.0713999271392822
98,1.071394920349121,1.0717300176620483,1.0710099935531616,1.0713950395584106
99,1.0714099407196045,1.0716500282287598,1.0709750652313232,1.071079969406128
100,1.071084976196289,1.0715199708938599,1.069390058517456,1.0696749687194824
101,1.069659948348999,1.0703400373458862,1.0695899724960327,1.0700249671936035
102,1.0699700117111206,1.0717549324035645,1.0699200630187988,1.071619987487793
103,1.071624994277954,1.0717699527740479,1.071155071258545,1.0712950229644775
104,1.0712900161743164,1.0719449520111084,1.0712100267410278,1.071579933166504
105,1.071584939956665,1.0724499225616455,1.0713250637054443,1.0722349882125854
106,1.0722249746322632,1.0724400281906128,1.0715399980545044,1.071869969367981
107,1.0718600749969482,1.072045087814331,1.0711650848388672,1.0717849731445312
108,1.0717799663543701,1.072659969329834,1.0716400146484375,1.0726449489593506
109,1.0726499557495117,1.074934959411621,1.0691399574279785,1.0713000297546387
110,1.07135009765625,1.0713599920272827,1.0688550472259521,1.070465087890625
111,1.0704600811004639,1.0725849866867065,1.0695600509643555,1.072314977645874
112,1.0723249912261963,1.0742149353027344,1.0720250606536865,1.0731699466705322
113,1.07315993309021,1.0744199752807617,1.0726649761199951,1.0726649761199951
114,1.0726749897003174,1.073449969291687,1.0723800659179688,1.073430061340332
