,Open,High,Low,Close
0,1.0689749717712402,1.069200038909912,1.0687799453735352,1.0689499378204346
1,1.0689399242401123,1.0690200328826904,1.0685150623321533,1.0685999393463135
2,1.0685949325561523,1.068695068359375,1.068019986152649,1.0686299800872803
3,1.0686249732971191,1.0688400268554688,1.0683300495147705,1.0685850381851196
4,1.0685700178146362,1.0686049461364746,1.0681049823760986,1.0684099197387695
5,1.0684199333190918,1.068464994430542,1.0676400661468506,1.0677549839019775
6,1.0677499771118164,1.0679500102996826,1.0674149990081787,1.067544937133789
7,1.0675349235534668,1.068019986152649,1.0672950744628906,1.0679049491882324
8,1.0679149627685547,1.0680899620056152,1.0677800178527832,1.06802499294281
9,1.068019986152649,1.068114995956421,1.0675150156021118,1.0676450729370117
10,1.067655086517334,1.0677649974822998,1.067430019378662,1.067674994468689
11,1.0676699876785278,1.067674994468689,1.0670700073242188,1.0673400163650513
12,1.0673550367355347,1.0678600072860718,1.0673450231552124,1.0678300857543945
13,1.0678300857543945,1.068424940109253,1.0677449703216553,1.0682649612426758
14,1.068269968032837,1.0684800148010254,1.06802499294281,1.068079948425293
15,1.0680749416351318,1.0682399272918701,1.0679550170898438,1.0680550336837769
16,1.0680500268936157,1.0697849988937378,1.0680500268936157,1.069599986076355
17,1.0695750713348389,1.070004940032959,1.0688949823379517,1.0689250230789185
18,1.0689200162887573,1.069064974784851,1.068269968032837,1.0684549808502197
19,1.0684499740600586,1.0685949325561523,1.0678200721740723,1.0679349899291992
20,1.0679450035095215,1.0686850547790527,1.067870020866394,1.068660020828247
21,1.068655014038086,1.068660020828247,1.067620038986206,1.0676250457763672
22,1.067615032196045,1.0681999921798706,1.067229986190796,1.0677950382232666
23,1.0677900314331055,1.0683250427246094,1.0677299499511719,1.0682299137115479
24,1.068234920501709,1.068234920501709,1.0674700736999512,1.0675649642944336
25,1.0675549507141113,1.0676000118255615,1.067234992980957,1.067234992980957
26,1.0672149658203125,1.0677499771118164,1.06712007522583,1.0673999786376953
27,1.0673949718475342,1.0678050518035889,1.0673649311065674,1.067674994468689
28,1.0676699876785278,1.0677950382232666,1.0673699378967285,1.0676500797271729
29,1.0676450729370117,1.0678749084472656,1.067234992980957,1.0673599243164062
30,1.0673500299453735,1.0674149990081787,1.0665299892425537,1.0666450262069702
31,1.0666799545288086,1.0672900676727295,1.0665299892425537,1.0672500133514404
32,1.0672399997711182,1.0683900117874146,1.0671700239181519,1.0682649612426758
33,1.068269968032837,1.0692849159240723,1.0681300163269043,1.06871497631073
34,1.068695068359375,1.0690250396728516,1.068429946899414,1.0684950351715088
35,1.0685100555419922,1.0690100193023682,1.068429946899414,1.0686249732971191
36,1.068619966506958,1.0694500207901,1.0686049461364746,1.0689399242401123
37,1.0689599514007568,1.0694249868392944,1.0688750743865967,1.068945050239563
38,1.0689549446105957,1.0693049430847168,1.0688300132751465,1.0691099166870117
39,1.069119930267334,1.069464921951294,1.0689300298690796,1.069040060043335
40,1.069045066833496,1.0690500736236572,1.0681999921798706,1.0687099695205688
41,1.06871497631073,1.069314956665039,1.0684800148010254,1.0692999362945557
42,1.0692899227142334,1.0705050230026245,1.0691750049591064,1.0700900554656982
43,1.070085048675537,1.0701299905776978,1.0694400072097778,1.0695600509643555
44,1.069545030593872,1.0697150230407715,1.0687849521636963,1.0688199996948242
45,1.0688250064849854,1.069005012512207,1.0681250095367432,1.0683400630950928
46,1.0683350563049316,1.068424940109253,1.067615032196045,1.0679049491882324
47,1.0679099559783936,1.0687849521636963,1.0677249431610107,1.0684549808502197
48,1.0684349536895752,1.0691699981689453,1.068269968032837,1.0687400102615356
49,1.0687450170516968,1.0687450170516968,1.0674049854278564,1.067620038986206
50,1.0676250457763672,1.067965030670166,1.0672049522399902,1.0677299499511719
51,1.0677050352096558,1.0682250261306763,1.0674899816513062,1.0680749416351318
52,1.0680649280548096,1.068274974822998,1.067579984664917,1.068215012550354
53,1.0682250261306763,1.0682250261306763,1.0675150156021118,1.067829966545105
54,1.0678250789642334,1.067889928817749,1.0671199560165405,1.0672450065612793
55,1.067229986190796,1.0673199892044067,1.0665199756622314,1.0666749477386475
56,1.0666699409484863,1.0674200057983398,1.0666049718856812,1.0670349597930908
57,1.0670599937438965,1.0672900676727295,1.0666499137878418,1.0668449401855469
58,1.0668349266052246,1.066884994506836,1.0658199787139893,1.0660749673843384
59,1.0660650730133057,1.0664600133895874,1.0659799575805664,1.0663549900054932
60,1.0663399696350098,1.066735029220581,1.0657600164413452,1.066545009613037
61,1.0665650367736816,1.0671550035476685,1.0664299726486206,1.066985011100769
62,1.0669900178909302,1.0672950744628906,1.0660899877548218,1.0661649703979492
63,1.066159963607788,1.0665349960327148,1.0654000043869019,1.0655200481414795
64,1.0655300617218018,1.0661849975585938,1.0653799772262573,1.0657700300216675
65,1.0657750368118286,1.0659099817276,1.065209984779358,1.0657200813293457
66,1.0657250881195068,1.0670650005340576,1.0657100677490234,1.0668150186538696
67,1.066825032234192,1.0684399604797363,1.0667849779129028,1.0682250261306763
68,1.068234920501709,1.0695250034332275,1.0680049657821655,1.0695250034332275
69,1.0695300102233887,1.0697749853134155,1.0688350200653076,1.0688849687576294
70,1.0688750743865967,1.069005012512207,1.0683749914169312,1.0686850547790527
71,1.0686650276184082,1.0688899755477905,1.0676050186157227,1.067865014076233
72,1.067870020866394,1.068464994430542,1.06746506690979,1.0683350563049316
73,1.0683250427246094,1.0695250034332275,1.068234920501709,1.0693399906158447
74,1.0693349838256836,1.0704200267791748,1.0693249702453613,1.0703699588775635
